filename,artist_id,npy_path
104,5,../data/train_mel_square/104_2.npy
104,5,../data/train_mel_square/104_20.npy
104,5,../data/train_mel_square/104_21.npy
104,5,../data/train_mel_square/104_22.npy
104,5,../data/train_mel_square/104_23.npy
104,5,../data/train_mel_square/104_24.npy
104,5,../data/train_mel_square/104_25.npy
104,5,../data/train_mel_square/104_26.npy
104,5,../data/train_mel_square/104_27.npy
104,5,../data/train_mel_square/104_28.npy
104,5,../data/train_mel_square/104_29.npy
104,5,../data/train_mel_square/104_3.npy
104,5,../data/train_mel_square/104_30.npy
104,5,../data/train_mel_square/104_31.npy
104,5,../data/train_mel_square/104_32.npy
104,5,../data/train_mel_square/104_33.npy
104,5,../data/train_mel_square/104_34.npy
104,5,../data/train_mel_square/104_35.npy
104,5,../data/train_mel_square/104_36.npy
104,5,../data/train_mel_square/104_37.npy
104,5,../data/train_mel_square/104_38.npy
104,5,../data/train_mel_square/104_39.npy
104,5,../data/train_mel_square/104_4.npy
104,5,../data/train_mel_square/104_40.npy
104,5,../data/train_mel_square/104_41.npy
104,5,../data/train_mel_square/104_42.npy
104,5,../data/train_mel_square/104_43.npy
104,5,../data/train_mel_square/104_44.npy
104,5,../data/train_mel_square/104_45.npy
104,5,../data/train_mel_square/104_46.npy
104,5,../data/train_mel_square/104_47.npy
104,5,../data/train_mel_square/104_48.npy
104,5,../data/train_mel_square/104_49.npy
104,5,../data/train_mel_square/104_5.npy
104,5,../data/train_mel_square/104_50.npy
104,5,../data/train_mel_square/104_51.npy
104,5,../data/train_mel_square/104_52.npy
104,5,../data/train_mel_square/104_53.npy
104,5,../data/train_mel_square/104_54.npy
104,5,../data/train_mel_square/104_55.npy
104,5,../data/train_mel_square/104_56.npy
104,5,../data/train_mel_square/104_57.npy
104,5,../data/train_mel_square/104_58.npy
104,5,../data/train_mel_square/104_59.npy
104,5,../data/train_mel_square/104_6.npy
104,5,../data/train_mel_square/104_60.npy
104,5,../data/train_mel_square/104_61.npy
104,5,../data/train_mel_square/104_62.npy
104,5,../data/train_mel_square/104_63.npy
104,5,../data/train_mel_square/104_64.npy
104,5,../data/train_mel_square/104_65.npy
104,5,../data/train_mel_square/104_66.npy
104,5,../data/train_mel_square/104_67.npy
104,5,../data/train_mel_square/104_68.npy
104,5,../data/train_mel_square/104_69.npy
104,5,../data/train_mel_square/104_7.npy
104,5,../data/train_mel_square/104_70.npy
104,5,../data/train_mel_square/104_71.npy
104,5,../data/train_mel_square/104_72.npy
104,5,../data/train_mel_square/104_73.npy
104,5,../data/train_mel_square/104_74.npy
104,5,../data/train_mel_square/104_75.npy
104,5,../data/train_mel_square/104_76.npy
104,5,../data/train_mel_square/104_77.npy
104,5,../data/train_mel_square/104_78.npy
104,5,../data/train_mel_square/104_79.npy
104,5,../data/train_mel_square/104_8.npy
104,5,../data/train_mel_square/104_80.npy
104,5,../data/train_mel_square/104_81.npy
104,5,../data/train_mel_square/104_82.npy
104,5,../data/train_mel_square/104_83.npy
104,5,../data/train_mel_square/104_84.npy
104,5,../data/train_mel_square/104_85.npy
104,5,../data/train_mel_square/104_86.npy
104,5,../data/train_mel_square/104_87.npy
104,5,../data/train_mel_square/104_88.npy
104,5,../data/train_mel_square/104_89.npy
104,5,../data/train_mel_square/104_9.npy
104,5,../data/train_mel_square/104_90.npy
104,5,../data/train_mel_square/104_91.npy
104,5,../data/train_mel_square/104_92.npy
104,5,../data/train_mel_square/104_93.npy
104,5,../data/train_mel_square/104_94.npy
104,5,../data/train_mel_square/104_95.npy
104,5,../data/train_mel_square/104_96.npy
104,5,../data/train_mel_square/104_97.npy
104,5,../data/train_mel_square/104_98.npy
104,5,../data/train_mel_square/104_99.npy
105,1,../data/train_mel_square/105_0.npy
105,1,../data/train_mel_square/105_1.npy
105,1,../data/train_mel_square/105_2.npy
105,1,../data/train_mel_square/105_3.npy
105,1,../data/train_mel_square/105_4.npy
106,8,../data/train_mel_square/106_0.npy
106,8,../data/train_mel_square/106_1.npy
106,8,../data/train_mel_square/106_10.npy
106,8,../data/train_mel_square/106_11.npy
106,8,../data/train_mel_square/106_12.npy
106,8,../data/train_mel_square/106_13.npy
106,8,../data/train_mel_square/106_14.npy
106,8,../data/train_mel_square/106_2.npy
106,8,../data/train_mel_square/106_3.npy
106,8,../data/train_mel_square/106_4.npy
106,8,../data/train_mel_square/106_5.npy
106,8,../data/train_mel_square/106_6.npy
106,8,../data/train_mel_square/106_7.npy
106,8,../data/train_mel_square/106_8.npy
106,8,../data/train_mel_square/106_9.npy
108,9,../data/train_mel_square/108_0.npy
108,9,../data/train_mel_square/108_1.npy
108,9,../data/train_mel_square/108_2.npy
108,9,../data/train_mel_square/108_3.npy
109,9,../data/train_mel_square/109_0.npy
109,9,../data/train_mel_square/109_1.npy
109,9,../data/train_mel_square/109_2.npy
10,5,../data/train_mel_square/10_0.npy
10,5,../data/train_mel_square/10_1.npy
10,5,../data/train_mel_square/10_2.npy
10,5,../data/train_mel_square/10_3.npy
10,5,../data/train_mel_square/10_4.npy
111,4,../data/train_mel_square/111_0.npy
111,4,../data/train_mel_square/111_1.npy
111,4,../data/train_mel_square/111_10.npy
111,4,../data/train_mel_square/111_11.npy
111,4,../data/train_mel_square/111_12.npy
111,4,../data/train_mel_square/111_13.npy
111,4,../data/train_mel_square/111_14.npy
111,4,../data/train_mel_square/111_2.npy
111,4,../data/train_mel_square/111_3.npy
111,4,../data/train_mel_square/111_4.npy
111,4,../data/train_mel_square/111_5.npy
111,4,../data/train_mel_square/111_6.npy
111,4,../data/train_mel_square/111_7.npy
111,4,../data/train_mel_square/111_8.npy
111,4,../data/train_mel_square/111_9.npy
114,9,../data/train_mel_square/114_0.npy
114,9,../data/train_mel_square/114_1.npy
114,9,../data/train_mel_square/114_2.npy
114,9,../data/train_mel_square/114_3.npy
114,9,../data/train_mel_square/114_4.npy
114,9,../data/train_mel_square/114_5.npy
114,9,../data/train_mel_square/114_6.npy
114,9,../data/train_mel_square/114_7.npy
115,6,../data/train_mel_square/115_0.npy
115,6,../data/train_mel_square/115_1.npy
115,6,../data/train_mel_square/115_10.npy
115,6,../data/train_mel_square/115_11.npy
115,6,../data/train_mel_square/115_12.npy
115,6,../data/train_mel_square/115_13.npy
115,6,../data/train_mel_square/115_14.npy
115,6,../data/train_mel_square/115_15.npy
115,6,../data/train_mel_square/115_16.npy
115,6,../data/train_mel_square/115_17.npy
115,6,../data/train_mel_square/115_18.npy
115,6,../data/train_mel_square/115_19.npy
115,6,../data/train_mel_square/115_2.npy
115,6,../data/train_mel_square/115_20.npy
115,6,../data/train_mel_square/115_21.npy
115,6,../data/train_mel_square/115_3.npy
115,6,../data/train_mel_square/115_4.npy
115,6,../data/train_mel_square/115_5.npy
115,6,../data/train_mel_square/115_6.npy
115,6,../data/train_mel_square/115_7.npy
115,6,../data/train_mel_square/115_8.npy
115,6,../data/train_mel_square/115_9.npy
116,3,../data/train_mel_square/116_0.npy
116,3,../data/train_mel_square/116_1.npy
116,3,../data/train_mel_square/116_10.npy
116,3,../data/train_mel_square/116_11.npy
116,3,../data/train_mel_square/116_12.npy
116,3,../data/train_mel_square/116_2.npy
116,3,../data/train_mel_square/116_3.npy
116,3,../data/train_mel_square/116_4.npy
116,3,../data/train_mel_square/116_5.npy
116,3,../data/train_mel_square/116_6.npy
116,3,../data/train_mel_square/116_7.npy
116,3,../data/train_mel_square/116_8.npy
116,3,../data/train_mel_square/116_9.npy
11,2,../data/train_mel_square/11_0.npy
11,2,../data/train_mel_square/11_1.npy
11,2,../data/train_mel_square/11_2.npy
120,6,../data/train_mel_square/120_0.npy
120,6,../data/train_mel_square/120_1.npy
120,6,../data/train_mel_square/120_10.npy
120,6,../data/train_mel_square/120_11.npy
120,6,../data/train_mel_square/120_12.npy
120,6,../data/train_mel_square/120_13.npy
120,6,../data/train_mel_square/120_14.npy
120,6,../data/train_mel_square/120_15.npy
120,6,../data/train_mel_square/120_16.npy
120,6,../data/train_mel_square/120_17.npy
120,6,../data/train_mel_square/120_18.npy
120,6,../data/train_mel_square/120_19.npy
120,6,../data/train_mel_square/120_2.npy
120,6,../data/train_mel_square/120_20.npy
120,6,../data/train_mel_square/120_21.npy
120,6,../data/train_mel_square/120_22.npy
120,6,../data/train_mel_square/120_23.npy
120,6,../data/train_mel_square/120_24.npy
120,6,../data/train_mel_square/120_25.npy
120,6,../data/train_mel_square/120_26.npy
120,6,../data/train_mel_square/120_27.npy
120,6,../data/train_mel_square/120_28.npy
120,6,../data/train_mel_square/120_29.npy
120,6,../data/train_mel_square/120_3.npy
120,6,../data/train_mel_square/120_30.npy
120,6,../data/train_mel_square/120_31.npy
120,6,../data/train_mel_square/120_32.npy
120,6,../data/train_mel_square/120_33.npy
120,6,../data/train_mel_square/120_34.npy
120,6,../data/train_mel_square/120_35.npy
120,6,../data/train_mel_square/120_36.npy
120,6,../data/train_mel_square/120_37.npy
120,6,../data/train_mel_square/120_38.npy
120,6,../data/train_mel_square/120_39.npy
120,6,../data/train_mel_square/120_4.npy
120,6,../data/train_mel_square/120_40.npy
120,6,../data/train_mel_square/120_41.npy
120,6,../data/train_mel_square/120_42.npy
120,6,../data/train_mel_square/120_43.npy
120,6,../data/train_mel_square/120_44.npy
120,6,../data/train_mel_square/120_45.npy
120,6,../data/train_mel_square/120_46.npy
120,6,../data/train_mel_square/120_47.npy
120,6,../data/train_mel_square/120_48.npy
120,6,../data/train_mel_square/120_49.npy
120,6,../data/train_mel_square/120_5.npy
120,6,../data/train_mel_square/120_50.npy
120,6,../data/train_mel_square/120_51.npy
120,6,../data/train_mel_square/120_6.npy
120,6,../data/train_mel_square/120_7.npy
120,6,../data/train_mel_square/120_8.npy
120,6,../data/train_mel_square/120_9.npy
123,4,../data/train_mel_square/123_0.npy
123,4,../data/train_mel_square/123_1.npy
123,4,../data/train_mel_square/123_10.npy
123,4,../data/train_mel_square/123_11.npy
123,4,../data/train_mel_square/123_2.npy
123,4,../data/train_mel_square/123_3.npy
123,4,../data/train_mel_square/123_4.npy
123,4,../data/train_mel_square/123_5.npy
123,4,../data/train_mel_square/123_6.npy
123,4,../data/train_mel_square/123_7.npy
123,4,../data/train_mel_square/123_8.npy
123,4,../data/train_mel_square/123_9.npy
124,11,../data/train_mel_square/124_0.npy
124,11,../data/train_mel_square/124_1.npy
124,11,../data/train_mel_square/124_2.npy
124,11,../data/train_mel_square/124_3.npy
124,11,../data/train_mel_square/124_4.npy
124,11,../data/train_mel_square/124_5.npy
124,11,../data/train_mel_square/124_6.npy
124,11,../data/train_mel_square/124_7.npy
125,14,../data/train_mel_square/125_0.npy
125,14,../data/train_mel_square/125_1.npy
125,14,../data/train_mel_square/125_10.npy
125,14,../data/train_mel_square/125_11.npy
125,14,../data/train_mel_square/125_12.npy
125,14,../data/train_mel_square/125_13.npy
125,14,../data/train_mel_square/125_14.npy
125,14,../data/train_mel_square/125_15.npy
125,14,../data/train_mel_square/125_16.npy
125,14,../data/train_mel_square/125_17.npy
125,14,../data/train_mel_square/125_18.npy
125,14,../data/train_mel_square/125_19.npy
125,14,../data/train_mel_square/125_2.npy
125,14,../data/train_mel_square/125_20.npy
125,14,../data/train_mel_square/125_21.npy
125,14,../data/train_mel_square/125_22.npy
125,14,../data/train_mel_square/125_23.npy
125,14,../data/train_mel_square/125_24.npy
125,14,../data/train_mel_square/125_25.npy
125,14,../data/train_mel_square/125_3.npy
125,14,../data/train_mel_square/125_4.npy
125,14,../data/train_mel_square/125_5.npy
125,14,../data/train_mel_square/125_6.npy
125,14,../data/train_mel_square/125_7.npy
125,14,../data/train_mel_square/125_8.npy
125,14,../data/train_mel_square/125_9.npy
126,7,../data/train_mel_square/126_0.npy
126,7,../data/train_mel_square/126_1.npy
126,7,../data/train_mel_square/126_10.npy
126,7,../data/train_mel_square/126_11.npy
126,7,../data/train_mel_square/126_12.npy
126,7,../data/train_mel_square/126_13.npy
126,7,../data/train_mel_square/126_14.npy
126,7,../data/train_mel_square/126_15.npy
126,7,../data/train_mel_square/126_16.npy
126,7,../data/train_mel_square/126_2.npy
126,7,../data/train_mel_square/126_3.npy
126,7,../data/train_mel_square/126_4.npy
126,7,../data/train_mel_square/126_5.npy
126,7,../data/train_mel_square/126_6.npy
126,7,../data/train_mel_square/126_7.npy
126,7,../data/train_mel_square/126_8.npy
126,7,../data/train_mel_square/126_9.npy
127,0,../data/train_mel_square/127_0.npy
127,0,../data/train_mel_square/127_1.npy
127,0,../data/train_mel_square/127_10.npy
127,0,../data/train_mel_square/127_11.npy
127,0,../data/train_mel_square/127_12.npy
127,0,../data/train_mel_square/127_13.npy
127,0,../data/train_mel_square/127_14.npy
127,0,../data/train_mel_square/127_15.npy
127,0,../data/train_mel_square/127_16.npy
127,0,../data/train_mel_square/127_2.npy
127,0,../data/train_mel_square/127_3.npy
127,0,../data/train_mel_square/127_4.npy
127,0,../data/train_mel_square/127_5.npy
127,0,../data/train_mel_square/127_6.npy
127,0,../data/train_mel_square/127_7.npy
127,0,../data/train_mel_square/127_8.npy
127,0,../data/train_mel_square/127_9.npy
128,13,../data/train_mel_square/128_0.npy
128,13,../data/train_mel_square/128_1.npy
128,13,../data/train_mel_square/128_10.npy
128,13,../data/train_mel_square/128_11.npy
128,13,../data/train_mel_square/128_12.npy
128,13,../data/train_mel_square/128_2.npy
128,13,../data/train_mel_square/128_3.npy
128,13,../data/train_mel_square/128_4.npy
128,13,../data/train_mel_square/128_5.npy
128,13,../data/train_mel_square/128_6.npy
128,13,../data/train_mel_square/128_7.npy
128,13,../data/train_mel_square/128_8.npy
128,13,../data/train_mel_square/128_9.npy
129,6,../data/train_mel_square/129_0.npy
129,6,../data/train_mel_square/129_1.npy
129,6,../data/train_mel_square/129_10.npy
129,6,../data/train_mel_square/129_11.npy
129,6,../data/train_mel_square/129_12.npy
129,6,../data/train_mel_square/129_13.npy
129,6,../data/train_mel_square/129_14.npy
129,6,../data/train_mel_square/129_15.npy
129,6,../data/train_mel_square/129_16.npy
129,6,../data/train_mel_square/129_17.npy
129,6,../data/train_mel_square/129_18.npy
129,6,../data/train_mel_square/129_19.npy
129,6,../data/train_mel_square/129_2.npy
129,6,../data/train_mel_square/129_20.npy
129,6,../data/train_mel_square/129_21.npy
129,6,../data/train_mel_square/129_22.npy
129,6,../data/train_mel_square/129_23.npy
129,6,../data/train_mel_square/129_24.npy
129,6,../data/train_mel_square/129_25.npy
129,6,../data/train_mel_square/129_26.npy
129,6,../data/train_mel_square/129_27.npy
129,6,../data/train_mel_square/129_28.npy
129,6,../data/train_mel_square/129_29.npy
129,6,../data/train_mel_square/129_3.npy
129,6,../data/train_mel_square/129_30.npy
129,6,../data/train_mel_square/129_31.npy
129,6,../data/train_mel_square/129_4.npy
129,6,../data/train_mel_square/129_5.npy
129,6,../data/train_mel_square/129_6.npy
129,6,../data/train_mel_square/129_7.npy
129,6,../data/train_mel_square/129_8.npy
129,6,../data/train_mel_square/129_9.npy
12,0,../data/train_mel_square/12_0.npy
12,0,../data/train_mel_square/12_1.npy
12,0,../data/train_mel_square/12_10.npy
12,0,../data/train_mel_square/12_2.npy
12,0,../data/train_mel_square/12_3.npy
12,0,../data/train_mel_square/12_4.npy
12,0,../data/train_mel_square/12_5.npy
12,0,../data/train_mel_square/12_6.npy
12,0,../data/train_mel_square/12_7.npy
12,0,../data/train_mel_square/12_8.npy
12,0,../data/train_mel_square/12_9.npy
130,8,../data/train_mel_square/130_0.npy
130,8,../data/train_mel_square/130_1.npy
130,8,../data/train_mel_square/130_10.npy
130,8,../data/train_mel_square/130_11.npy
130,8,../data/train_mel_square/130_12.npy
130,8,../data/train_mel_square/130_13.npy
130,8,../data/train_mel_square/130_14.npy
130,8,../data/train_mel_square/130_15.npy
130,8,../data/train_mel_square/130_16.npy
130,8,../data/train_mel_square/130_17.npy
130,8,../data/train_mel_square/130_18.npy
130,8,../data/train_mel_square/130_19.npy
130,8,../data/train_mel_square/130_2.npy
130,8,../data/train_mel_square/130_20.npy
130,8,../data/train_mel_square/130_21.npy
130,8,../data/train_mel_square/130_22.npy
130,8,../data/train_mel_square/130_23.npy
130,8,../data/train_mel_square/130_24.npy
130,8,../data/train_mel_square/130_25.npy
130,8,../data/train_mel_square/130_26.npy
130,8,../data/train_mel_square/130_27.npy
130,8,../data/train_mel_square/130_28.npy
130,8,../data/train_mel_square/130_29.npy
130,8,../data/train_mel_square/130_3.npy
130,8,../data/train_mel_square/130_4.npy
130,8,../data/train_mel_square/130_5.npy
130,8,../data/train_mel_square/130_6.npy
130,8,../data/train_mel_square/130_7.npy
130,8,../data/train_mel_square/130_8.npy
130,8,../data/train_mel_square/130_9.npy
131,11,../data/train_mel_square/131_0.npy
131,11,../data/train_mel_square/131_1.npy
131,11,../data/train_mel_square/131_2.npy
131,11,../data/train_mel_square/131_3.npy
131,11,../data/train_mel_square/131_4.npy
131,11,../data/train_mel_square/131_5.npy
131,11,../data/train_mel_square/131_6.npy
131,11,../data/train_mel_square/131_7.npy
132,11,../data/train_mel_square/132_0.npy
132,11,../data/train_mel_square/132_1.npy
132,11,../data/train_mel_square/132_10.npy
132,11,../data/train_mel_square/132_11.npy
132,11,../data/train_mel_square/132_12.npy
132,11,../data/train_mel_square/132_13.npy
132,11,../data/train_mel_square/132_14.npy
132,11,../data/train_mel_square/132_15.npy
132,11,../data/train_mel_square/132_16.npy
132,11,../data/train_mel_square/132_2.npy
132,11,../data/train_mel_square/132_3.npy
132,11,../data/train_mel_square/132_4.npy
132,11,../data/train_mel_square/132_5.npy
132,11,../data/train_mel_square/132_6.npy
132,11,../data/train_mel_square/132_7.npy
132,11,../data/train_mel_square/132_8.npy
132,11,../data/train_mel_square/132_9.npy
133,0,../data/train_mel_square/133_0.npy
133,0,../data/train_mel_square/133_1.npy
133,0,../data/train_mel_square/133_10.npy
133,0,../data/train_mel_square/133_11.npy
133,0,../data/train_mel_square/133_12.npy
133,0,../data/train_mel_square/133_13.npy
133,0,../data/train_mel_square/133_14.npy
133,0,../data/train_mel_square/133_15.npy
133,0,../data/train_mel_square/133_16.npy
133,0,../data/train_mel_square/133_17.npy
133,0,../data/train_mel_square/133_18.npy
133,0,../data/train_mel_square/133_19.npy
133,0,../data/train_mel_square/133_2.npy
133,0,../data/train_mel_square/133_20.npy
133,0,../data/train_mel_square/133_21.npy
133,0,../data/train_mel_square/133_22.npy
133,0,../data/train_mel_square/133_23.npy
133,0,../data/train_mel_square/133_24.npy
133,0,../data/train_mel_square/133_25.npy
133,0,../data/train_mel_square/133_26.npy
133,0,../data/train_mel_square/133_27.npy
133,0,../data/train_mel_square/133_28.npy
133,0,../data/train_mel_square/133_3.npy
133,0,../data/train_mel_square/133_4.npy
133,0,../data/train_mel_square/133_5.npy
133,0,../data/train_mel_square/133_6.npy
133,0,../data/train_mel_square/133_7.npy
133,0,../data/train_mel_square/133_8.npy
133,0,../data/train_mel_square/133_9.npy
134,10,../data/train_mel_square/134_0.npy
134,10,../data/train_mel_square/134_1.npy
134,10,../data/train_mel_square/134_10.npy
134,10,../data/train_mel_square/134_11.npy
134,10,../data/train_mel_square/134_12.npy
134,10,../data/train_mel_square/134_13.npy
134,10,../data/train_mel_square/134_14.npy
134,10,../data/train_mel_square/134_15.npy
134,10,../data/train_mel_square/134_16.npy
134,10,../data/train_mel_square/134_17.npy
134,10,../data/train_mel_square/134_18.npy
134,10,../data/train_mel_square/134_19.npy
134,10,../data/train_mel_square/134_2.npy
134,10,../data/train_mel_square/134_20.npy
134,10,../data/train_mel_square/134_21.npy
134,10,../data/train_mel_square/134_22.npy
134,10,../data/train_mel_square/134_23.npy
134,10,../data/train_mel_square/134_24.npy
134,10,../data/train_mel_square/134_25.npy
134,10,../data/train_mel_square/134_26.npy
134,10,../data/train_mel_square/134_27.npy
134,10,../data/train_mel_square/134_28.npy
134,10,../data/train_mel_square/134_3.npy
134,10,../data/train_mel_square/134_4.npy
134,10,../data/train_mel_square/134_5.npy
134,10,../data/train_mel_square/134_6.npy
134,10,../data/train_mel_square/134_7.npy
134,10,../data/train_mel_square/134_8.npy
134,10,../data/train_mel_square/134_9.npy
136,6,../data/train_mel_square/136_0.npy
136,6,../data/train_mel_square/136_1.npy
136,6,../data/train_mel_square/136_10.npy
136,6,../data/train_mel_square/136_11.npy
136,6,../data/train_mel_square/136_12.npy
136,6,../data/train_mel_square/136_13.npy
136,6,../data/train_mel_square/136_14.npy
136,6,../data/train_mel_square/136_15.npy
136,6,../data/train_mel_square/136_16.npy
136,6,../data/train_mel_square/136_17.npy
136,6,../data/train_mel_square/136_18.npy
136,6,../data/train_mel_square/136_19.npy
136,6,../data/train_mel_square/136_2.npy
136,6,../data/train_mel_square/136_20.npy
136,6,../data/train_mel_square/136_21.npy
136,6,../data/train_mel_square/136_22.npy
136,6,../data/train_mel_square/136_23.npy
136,6,../data/train_mel_square/136_24.npy
136,6,../data/train_mel_square/136_25.npy
136,6,../data/train_mel_square/136_3.npy
136,6,../data/train_mel_square/136_4.npy
136,6,../data/train_mel_square/136_5.npy
136,6,../data/train_mel_square/136_6.npy
136,6,../data/train_mel_square/136_7.npy
136,6,../data/train_mel_square/136_8.npy
136,6,../data/train_mel_square/136_9.npy
137,2,../data/train_mel_square/137_0.npy
137,2,../data/train_mel_square/137_1.npy
138,13,../data/train_mel_square/138_0.npy
138,13,../data/train_mel_square/138_1.npy
138,13,../data/train_mel_square/138_10.npy
138,13,../data/train_mel_square/138_11.npy
138,13,../data/train_mel_square/138_12.npy
138,13,../data/train_mel_square/138_13.npy
138,13,../data/train_mel_square/138_14.npy
138,13,../data/train_mel_square/138_15.npy
138,13,../data/train_mel_square/138_16.npy
138,13,../data/train_mel_square/138_17.npy
138,13,../data/train_mel_square/138_18.npy
138,13,../data/train_mel_square/138_2.npy
138,13,../data/train_mel_square/138_3.npy
138,13,../data/train_mel_square/138_4.npy
138,13,../data/train_mel_square/138_5.npy
138,13,../data/train_mel_square/138_6.npy
138,13,../data/train_mel_square/138_7.npy
138,13,../data/train_mel_square/138_8.npy
138,13,../data/train_mel_square/138_9.npy
13,10,../data/train_mel_square/13_0.npy
13,10,../data/train_mel_square/13_1.npy
13,10,../data/train_mel_square/13_10.npy
13,10,../data/train_mel_square/13_11.npy
13,10,../data/train_mel_square/13_12.npy
13,10,../data/train_mel_square/13_13.npy
13,10,../data/train_mel_square/13_14.npy
13,10,../data/train_mel_square/13_15.npy
13,10,../data/train_mel_square/13_16.npy
13,10,../data/train_mel_square/13_17.npy
13,10,../data/train_mel_square/13_18.npy
13,10,../data/train_mel_square/13_19.npy
13,10,../data/train_mel_square/13_2.npy
13,10,../data/train_mel_square/13_3.npy
13,10,../data/train_mel_square/13_4.npy
13,10,../data/train_mel_square/13_5.npy
13,10,../data/train_mel_square/13_6.npy
13,10,../data/train_mel_square/13_7.npy
13,10,../data/train_mel_square/13_8.npy
13,10,../data/train_mel_square/13_9.npy
140,11,../data/train_mel_square/140_0.npy
140,11,../data/train_mel_square/140_1.npy
140,11,../data/train_mel_square/140_2.npy
140,11,../data/train_mel_square/140_3.npy
140,11,../data/train_mel_square/140_4.npy
140,11,../data/train_mel_square/140_5.npy
140,11,../data/train_mel_square/140_6.npy
140,11,../data/train_mel_square/140_7.npy
140,11,../data/train_mel_square/140_8.npy
140,11,../data/train_mel_square/140_9.npy
141,9,../data/train_mel_square/141_0.npy
141,9,../data/train_mel_square/141_1.npy
141,9,../data/train_mel_square/141_2.npy
142,0,../data/train_mel_square/142_0.npy
142,0,../data/train_mel_square/142_1.npy
142,0,../data/train_mel_square/142_10.npy
142,0,../data/train_mel_square/142_2.npy
142,0,../data/train_mel_square/142_3.npy
142,0,../data/train_mel_square/142_4.npy
142,0,../data/train_mel_square/142_5.npy
142,0,../data/train_mel_square/142_6.npy
142,0,../data/train_mel_square/142_7.npy
142,0,../data/train_mel_square/142_8.npy
142,0,../data/train_mel_square/142_9.npy
143,4,../data/train_mel_square/143_0.npy
143,4,../data/train_mel_square/143_1.npy
143,4,../data/train_mel_square/143_2.npy
143,4,../data/train_mel_square/143_3.npy
143,4,../data/train_mel_square/143_4.npy
143,4,../data/train_mel_square/143_5.npy
143,4,../data/train_mel_square/143_6.npy
143,4,../data/train_mel_square/143_7.npy
143,4,../data/train_mel_square/143_8.npy
144,9,../data/train_mel_square/144_0.npy
144,9,../data/train_mel_square/144_1.npy
144,9,../data/train_mel_square/144_2.npy
144,9,../data/train_mel_square/144_3.npy
144,9,../data/train_mel_square/144_4.npy
145,9,../data/train_mel_square/145_0.npy
145,9,../data/train_mel_square/145_1.npy
145,9,../data/train_mel_square/145_2.npy
145,9,../data/train_mel_square/145_3.npy
147,4,../data/train_mel_square/147_0.npy
147,4,../data/train_mel_square/147_1.npy
